"COUNTRY.UN_CODE","SPECIES.ALPHA_3_CODE","DIVISION.CODE","PERIOD","VALUE","STATUS","MEASURE"
"024","ILI","47.1.9",2007,15217,"A","Q_tlw"
"024","ILI","47.1.9",2008,17616,"A","Q_tlw"
"024","ILI","47.1.9",2009,8930,"A","Q_tlw"
"024","ILI","47.1.9",2010,8000,"I","Q_tlw"
"024","ILI","47.1.9",2011,7000,"I","Q_tlw"
"024","ILI","47.1.9",2012,6000,"I","Q_tlw"
"024","ILI","47.1.9",2013,5000,"I","Q_tlw"
"024","ILI","47.1.9",2019,0,"A","Q_tlw"
"024","ILI","47.1.9",2023,0,"A","Q_tlw"
"024","FLX","47.1.1",1975,96,"A","Q_tlw"
"024","FLX","47.1.1",1976,229,"A","Q_tlw"
"024","FLX","47.1.1",1977,130,"A","Q_tlw"
"024","FLX","47.1.1",1978,323,"A","Q_tlw"
"024","FLX","47.1.1",1979,27,"A","Q_tlw"
"024","FLX","47.1.1",1980,30,"A","Q_tlw"
"024","FLX","47.1.1",1981,25,"A","Q_tlw"
"024","FLX","47.1.1",1982,55,"A","Q_tlw"
"024","FLX","47.1.1",1983,55,"A","Q_tlw"
"024","FLX","47.1.1",1984,6,"A","Q_tlw"
"024","FLX","47.1.1",1985,27,"A","Q_tlw"
"024","FLX","47.1.1",1986,36,"A","Q_tlw"
"024","FLX","47.1.1",1987,12,"A","Q_tlw"
"024","FLX","47.1.1",1988,13,"A","Q_tlw"
"024","FLX","47.1.1",1989,33,"A","Q_tlw"
"024","FLX","47.1.1",1990,48,"A","Q_tlw"
"024","FLX","47.1.1",1991,18,"A","Q_tlw"
"024","FLX","47.1.1",1992,467,"A","Q_tlw"
"024","FLX","47.1.1",1993,740,"A","Q_tlw"
"024","FLX","47.1.1",1994,346,"A","Q_tlw"
"024","FLX","47.1.1",1995,34,"A","Q_tlw"
"024","FLX","47.1.1",1996,30,"A","Q_tlw"
"024","FLX","47.1.1",1997,28,"A","Q_tlw"
"024","FLX","47.1.1",1998,843,"A","Q_tlw"
"024","FLX","47.1.1",1999,770,"A","Q_tlw"
"024","FLX","47.1.1",2000,343,"A","Q_tlw"
"024","FLX","47.1.1",2001,1474,"A","Q_tlw"
"024","FLX","47.1.1",2002,3279,"A","Q_tlw"
"024","FLX","47.1.1",2003,2052,"A","Q_tlw"
"024","FLX","47.1.2",1975,52,"A","Q_tlw"
"024","FLX","47.1.2",1976,106,"A","Q_tlw"
"024","FLX","47.1.2",1977,63,"A","Q_tlw"
"024","FLX","47.1.2",1978,20,"A","Q_tlw"
"024","FLX","47.1.2",1979,31,"A","Q_tlw"
"024","FLX","47.1.2",1980,15,"A","Q_tlw"
"024","FLX","47.1.2",1981,14,"A","Q_tlw"
"024","FLX","47.1.2",1982,27,"A","Q_tlw"
"024","FLX","47.1.2",1983,27,"A","Q_tlw"
"024","FLX","47.1.2",1984,2,"A","Q_tlw"
"024","FLX","47.1.2",1985,0,"A","Q_tlw"
"024","FLX","47.1.2",1986,1,"A","Q_tlw"
"024","FLX","47.1.2",1987,1,"A","Q_tlw"
"024","FLX","47.1.2",1988,2,"A","Q_tlw"
"024","FLX","47.1.2",1989,0,"A","Q_tlw"
"024","FLX","47.1.2",1990,275,"A","Q_tlw"
"024","FLX","47.1.2",1991,217,"A","Q_tlw"
"024","FLX","47.1.2",1992,0,"A","Q_tlw"
"024","FLX","47.1.2",1993,44,"A","Q_tlw"
"024","FLX","47.1.2",1994,82,"A","Q_tlw"
"024","FLX","47.1.2",1995,63,"A","Q_tlw"
"024","FLX","47.1.2",1996,165,"A","Q_tlw"
"024","FLX","47.1.2",1997,92,"A","Q_tlw"
"024","FLX","47.1.2",1998,85,"A","Q_tlw"
"024","FLX","47.1.2",1999,142,"A","Q_tlw"
"024","FLX","47.1.2",2000,249,"A","Q_tlw"
"024","FLX","47.1.2",2001,454,"A","Q_tlw"
"024","FLX","47.1.2",2002,184,"A","Q_tlw"
"024","FLX","47.1.2",2003,709,"A","Q_tlw"
"024","FLX","47.1.3",1975,0,"A","Q_tlw"
"024","FLX","47.1.3",1976,0,"A","Q_tlw"
"024","FLX","47.1.3",1977,23,"A","Q_tlw"
"024","FLX","47.1.3",1978,25,"A","Q_tlw"
"024","FLX","47.1.3",1979,14,"A","Q_tlw"
"024","FLX","47.1.3",1980,5,"A","Q_tlw"
"024","FLX","47.1.3",1981,1,"A","Q_tlw"
"024","FLX","47.1.3",1982,0,"A","Q_tlw"
"024","FLX","47.1.3",1983,0,"A","Q_tlw"
"024","FLX","47.1.3",1984,0,"A","Q_tlw"
"024","FLX","47.1.3",1985,0,"A","Q_tlw"
"024","FLX","47.1.3",1986,0,"A","Q_tlw"
"024","FLX","47.1.3",1987,0,"A","Q_tlw"
"024","FLX","47.1.3",1988,0,"A","Q_tlw"
"024","FLX","47.1.3",1989,0,"A","Q_tlw"
"024","FLX","47.1.3",1990,0,"A","Q_tlw"
"024","FLX","47.1.3",1991,0,"A","Q_tlw"
"024","FLX","47.1.3",1992,0,"A","Q_tlw"
"024","FLX","47.1.3",1993,0,"A","Q_tlw"
"024","FLX","47.1.3",1994,0,"A","Q_tlw"
"024","FLX","47.1.3",1995,0,"A","Q_tlw"
"024","FLX","47.1.3",1996,0,"A","Q_tlw"
"024","FLX","47.1.3",1997,0,"A","Q_tlw"
"024","FLX","47.1.3",1998,0,"A","Q_tlw"
"024","FLX","47.1.3",1999,0,"A","Q_tlw"
"024","FLX","47.1.3",2000,0,"A","Q_tlw"
"024","FLX","47.1.3",2001,0,"A","Q_tlw"
"024","FLX","47.1.3",2002,0,"A","Q_tlw"
"024","FLX","47.1.3",2003,308,"A","Q_tlw"
"024","FLX","47.1.9",1975,0,"A","Q_tlw"
"024","FLX","47.1.9",1976,0,"A","Q_tlw"
"024","FLX","47.1.9",1977,0,"A","Q_tlw"
"024","FLX","47.1.9",1978,0,"A","Q_tlw"
"024","FLX","47.1.9",1979,0,"A","Q_tlw"
"024","FLX","47.1.9",1980,0,"A","Q_tlw"
"024","FLX","47.1.9",1981,0,"A","Q_tlw"
"024","FLX","47.1.9",1982,0,"A","Q_tlw"
"024","FLX","47.1.9",1983,0,"A","Q_tlw"
"024","FLX","47.1.9",1984,0,"A","Q_tlw"
"024","FLX","47.1.9",1985,0,"A","Q_tlw"
"024","FLX","47.1.9",1986,0,"A","Q_tlw"
"024","FLX","47.1.9",1987,0,"A","Q_tlw"
"024","FLX","47.1.9",1988,0,"A","Q_tlw"
"024","FLX","47.1.9",1989,0,"A","Q_tlw"
"024","FLX","47.1.9",1990,0,"A","Q_tlw"
"024","FLX","47.1.9",1991,0,"A","Q_tlw"
"024","FLX","47.1.9",1992,0,"A","Q_tlw"
"024","FLX","47.1.9",1993,0,"A","Q_tlw"
"024","FLX","47.1.9",1994,0,"A","Q_tlw"
"024","FLX","47.1.9",1995,0,"A","Q_tlw"
"024","FLX","47.1.9",1996,0,"A","Q_tlw"
"024","FLX","47.1.9",1997,0,"A","Q_tlw"
"024","FLX","47.1.9",1998,0,"A","Q_tlw"
"024","FLX","47.1.9",1999,0,"A","Q_tlw"
"024","FLX","47.1.9",2000,0,"A","Q_tlw"
"024","FLX","47.1.9",2001,0,"A","Q_tlw"
"024","FLX","47.1.9",2002,0,"A","Q_tlw"
"024","FLX","47.1.9",2003,0,"A","Q_tlw"
"024","FLX","47.1.9",2004,2636,"A","Q_tlw"
"024","FLX","47.1.9",2005,2000,"I","Q_tlw"
"024","FLX","47.1.9",2006,1336,"A","Q_tlw"
"024","FLX","47.1.9",2007,12275,"A","Q_tlw"
"024","FLX","47.1.9",2008,3762,"A","Q_tlw"
"024","FLX","47.1.9",2009,3479,"A","Q_tlw"
"024","FLX","47.1.9",2010,3800,"I","Q_tlw"
"024","FLX","47.1.9",2011,4100,"I","Q_tlw"
"024","FLX","47.1.9",2012,4400,"I","Q_tlw"
"024","FLX","47.1.9",2013,4700,"I","Q_tlw"
"024","FLX","47.1.9",2014,4974,"A","Q_tlw"
"024","FLX","47.1.9",2015,839,"A","Q_tlw"
"024","FLX","47.1.9",2016,4000,"I","Q_tlw"
"024","FLX","47.1.9",2017,17123,"A","Q_tlw"
"024","FLX","47.1.9",2018,32714,"A","Q_tlw"
"024","FLX","47.1.9",2019,12456,"A","Q_tlw"
"024","FLX","47.1.9",2020,15033,"A","Q_tlw"
"024","FLX","47.1.9",2021,26287,"A","Q_tlw"
"024","FLX","47.1.9",2022,27537,"A","Q_tlw"
"024","FLX","47.1.9",2023,28005,"A","Q_tlw"
"024","SOW","47.1.9",1975,0,"A","Q_tlw"
"024","SOW","47.1.9",1976,0,"A","Q_tlw"
"024","SOW","47.1.9",1977,0,"A","Q_tlw"
"024","SOW","47.1.9",1978,0,"A","Q_tlw"
"024","SOW","47.1.9",1979,0,"A","Q_tlw"
"024","SOW","47.1.9",1980,0,"A","Q_tlw"
"024","SOW","47.1.9",1981,0,"A","Q_tlw"
"024","SOW","47.1.9",1982,0,"A","Q_tlw"
"024","SOW","47.1.9",1983,0,"A","Q_tlw"
"024","SOW","47.1.9",1984,0,"A","Q_tlw"
"024","SOW","47.1.9",1985,0,"A","Q_tlw"
"024","SOW","47.1.9",1986,0,"A","Q_tlw"
"024","SOW","47.1.9",1987,0,"A","Q_tlw"
"024","SOW","47.1.9",1988,0,"A","Q_tlw"
"024","SOW","47.1.9",1989,0,"A","Q_tlw"
"024","SOW","47.1.9",1990,0,"A","Q_tlw"
"024","SOW","47.1.9",1991,0,"A","Q_tlw"
"024","SOW","47.1.9",1992,0,"A","Q_tlw"
"024","SOW","47.1.9",1993,0,"A","Q_tlw"
"024","SOW","47.1.9",1994,0,"A","Q_tlw"
"024","SOW","47.1.9",1995,0,"A","Q_tlw"
"024","SOW","47.1.9",1996,0,"A","Q_tlw"
"024","SOW","47.1.9",1997,0,"A","Q_tlw"
"024","SOW","47.1.9",1998,0,"A","Q_tlw"
"024","SOW","47.1.9",1999,0,"A","Q_tlw"
"024","SOW","47.1.9",2000,0,"A","Q_tlw"
"024","SOW","47.1.9",2001,0,"A","Q_tlw"
"024","SOW","47.1.9",2002,0,"A","Q_tlw"
"024","SOW","47.1.9",2003,0,"A","Q_tlw"
"024","SOW","47.1.9",2004,8287,"A","Q_tlw"
"024","SOW","47.1.9",2005,6800,"I","Q_tlw"
"024","SOW","47.1.9",2006,6987,"A","Q_tlw"
"024","SOW","47.1.9",2007,10218,"A","Q_tlw"
"024","SOW","47.1.9",2008,868,"A","Q_tlw"
"024","SOW","47.1.9",2009,831,"A","Q_tlw"
"024","SOW","47.1.9",2010,800,"I","Q_tlw"
"024","SOW","47.1.9",2011,800,"I","Q_tlw"
"024","SOW","47.1.9",2012,800,"I","Q_tlw"
"024","SOW","47.1.9",2013,750,"I","Q_tlw"
"024","SOW","47.1.9",2015,731,"A","Q_tlw"
"024","SOW","47.1.9",2016,2000,"I","Q_tlw"
"024","SOW","47.1.9",2017,7571,"A","Q_tlw"
"024","SOW","47.1.9",2018,518,"A","Q_tlw"
"024","SOW","47.1.9",2019,1855,"A","Q_tlw"
"024","SOW","47.1.9",2020,832,"A","Q_tlw"
"024","SOW","47.1.9",2021,1584,"A","Q_tlw"
"024","SOW","47.1.9",2022,294,"A","Q_tlw"
"024","SOW","47.1.9",2023,325,"A","Q_tlw"
"024","HKK","47.1.1",1975,0,"A","Q_tlw"
"024","HKK","47.1.1",1976,0,"A","Q_tlw"
"024","HKK","47.1.1",1977,0,"A","Q_tlw"
"024","HKK","47.1.1",1978,0,"A","Q_tlw"
"024","HKK","47.1.1",1979,0,"A","Q_tlw"
"024","HKK","47.1.1",1980,0,"A","Q_tlw"
"024","HKK","47.1.1",1981,0,"A","Q_tlw"
"024","HKK","47.1.1",1982,0,"A","Q_tlw"
"024","HKK","47.1.1",1983,0,"A","Q_tlw"
"024","HKK","47.1.1",1984,4,"A","Q_tlw"
"024","HKK","47.1.1",1985,16,"A","Q_tlw"
"024","HKK","47.1.1",1986,3,"A","Q_tlw"
"024","HKK","47.1.1",1987,18,"A","Q_tlw"
"024","HKK","47.1.1",1988,1,"A","Q_tlw"
"024","HKK","47.1.1",1989,0,"A","Q_tlw"
"024","HKK","47.1.1",1990,17,"A","Q_tlw"
"024","HKK","47.1.1",1991,4,"A","Q_tlw"
"024","HKK","47.1.1",1992,219,"A","Q_tlw"
"024","HKK","47.1.1",1993,20,"A","Q_tlw"
"024","HKK","47.1.1",1994,11,"A","Q_tlw"
"024","HKK","47.1.1",1995,0,"A","Q_tlw"
"024","HKK","47.1.1",1996,1,"A","Q_tlw"
"024","HKK","47.1.1",1997,27,"A","Q_tlw"
"024","HKK","47.1.1",1998,700,"A","Q_tlw"
"024","HKK","47.1.1",1999,1865,"A","Q_tlw"
"024","HKK","47.1.1",2000,250,"A","Q_tlw"
"024","HKK","47.1.1",2001,1116,"A","Q_tlw"
"024","HKK","47.1.1",2002,2062,"A","Q_tlw"
"024","HKK","47.1.1",2003,906,"A","Q_tlw"
"024","HKK","47.1.2",1975,0,"A","Q_tlw"
"024","HKK","47.1.2",1976,0,"A","Q_tlw"
"024","HKK","47.1.2",1977,0,"A","Q_tlw"
"024","HKK","47.1.2",1978,0,"A","Q_tlw"
"024","HKK","47.1.2",1979,0,"A","Q_tlw"
"024","HKK","47.1.2",1980,0,"A","Q_tlw"
"024","HKK","47.1.2",1981,0,"A","Q_tlw"
"024","HKK","47.1.2",1982,0,"A","Q_tlw"
"024","HKK","47.1.2",1983,0,"A","Q_tlw"
"024","HKK","47.1.2",1984,1,"A","Q_tlw"
"024","HKK","47.1.2",1985,0,"A","Q_tlw"
"024","HKK","47.1.2",1986,16,"A","Q_tlw"
"024","HKK","47.1.2",1987,1,"A","Q_tlw"
"024","HKK","47.1.2",1988,4,"A","Q_tlw"
"024","HKK","47.1.2",1989,2,"A","Q_tlw"
"024","HKK","47.1.2",1990,0,"A","Q_tlw"
"024","HKK","47.1.2",1991,105,"A","Q_tlw"
"024","HKK","47.1.2",1992,0,"A","Q_tlw"
"024","HKK","47.1.2",1993,72,"A","Q_tlw"
"024","HKK","47.1.2",1994,13,"A","Q_tlw"
"024","HKK","47.1.2",1995,26,"A","Q_tlw"
"024","HKK","47.1.2",1996,831,"A","Q_tlw"
"024","HKK","47.1.2",1997,750,"A","Q_tlw"
"024","HKK","47.1.2",1998,115,"A","Q_tlw"
"024","HKK","47.1.2",1999,195,"A","Q_tlw"
"024","HKK","47.1.2",2000,408,"A","Q_tlw"
"024","HKK","47.1.2",2001,747,"A","Q_tlw"
"024","HKK","47.1.2",2002,800,"A","Q_tlw"
"024","HKK","47.1.2",2003,269,"A","Q_tlw"
"024","HKK","47.1.3",1975,0,"A","Q_tlw"
"024","HKK","47.1.3",1976,0,"A","Q_tlw"
"024","HKK","47.1.3",1977,0,"A","Q_tlw"
"024","HKK","47.1.3",1978,0,"A","Q_tlw"
"024","HKK","47.1.3",1979,0,"A","Q_tlw"
"024","HKK","47.1.3",1980,0,"A","Q_tlw"
"024","HKK","47.1.3",1981,0,"A","Q_tlw"
"024","HKK","47.1.3",1982,0,"A","Q_tlw"
"024","HKK","47.1.3",1983,0,"A","Q_tlw"
"024","HKK","47.1.3",1984,0,"A","Q_tlw"
"024","HKK","47.1.3",1985,0,"A","Q_tlw"
"024","HKK","47.1.3",1986,0,"A","Q_tlw"
"024","HKK","47.1.3",1987,0,"A","Q_tlw"
"024","HKK","47.1.3",1988,0,"A","Q_tlw"
"024","HKK","47.1.3",1989,0,"A","Q_tlw"
"024","HKK","47.1.3",1990,0,"A","Q_tlw"
"024","HKK","47.1.3",1991,0,"A","Q_tlw"
"024","HKK","47.1.3",1992,0,"A","Q_tlw"
"024","HKK","47.1.3",1993,0,"A","Q_tlw"
"024","HKK","47.1.3",1994,0,"A","Q_tlw"
"024","HKK","47.1.3",1995,0,"A","Q_tlw"
"024","HKK","47.1.3",1996,0,"A","Q_tlw"
"024","HKK","47.1.3",1997,0,"A","Q_tlw"
"024","HKK","47.1.3",1998,91,"A","Q_tlw"
"024","HKK","47.1.3",1999,0,"A","Q_tlw"
"024","HKK","47.1.3",2000,0,"A","Q_tlw"
"024","HKK","47.1.3",2001,0,"A","Q_tlw"
"024","HKK","47.1.3",2002,363,"A","Q_tlw"
"024","HKK","47.1.3",2003,282,"A","Q_tlw"
"024","HKK","47.1.9",1975,0,"A","Q_tlw"
"024","HKK","47.1.9",1976,0,"A","Q_tlw"
"024","HKK","47.1.9",1977,0,"A","Q_tlw"
"024","HKK","47.1.9",1978,0,"A","Q_tlw"
"024","HKK","47.1.9",1979,0,"A","Q_tlw"
"024","HKK","47.1.9",1980,0,"A","Q_tlw"
"024","HKK","47.1.9",1981,0,"A","Q_tlw"
"024","HKK","47.1.9",1982,0,"A","Q_tlw"
"024","HKK","47.1.9",1983,0,"A","Q_tlw"
"024","HKK","47.1.9",1984,0,"A","Q_tlw"
"024","HKK","47.1.9",1985,0,"A","Q_tlw"
"024","HKK","47.1.9",1986,0,"A","Q_tlw"
"024","HKK","47.1.9",1987,0,"A","Q_tlw"
"024","HKK","47.1.9",1988,0,"A","Q_tlw"
"024","HKK","47.1.9",1989,0,"A","Q_tlw"
"024","HKK","47.1.9",1990,0,"A","Q_tlw"
"024","HKK","47.1.9",1991,0,"A","Q_tlw"
"024","HKK","47.1.9",1992,0,"A","Q_tlw"
"024","HKK","47.1.9",1993,0,"A","Q_tlw"
"024","HKK","47.1.9",1994,0,"A","Q_tlw"
"024","HKK","47.1.9",1995,0,"A","Q_tlw"
"024","HKK","47.1.9",1996,0,"A","Q_tlw"
"024","HKK","47.1.9",1997,0,"A","Q_tlw"
"024","HKK","47.1.9",1998,0,"A","Q_tlw"
"024","HKK","47.1.9",1999,0,"A","Q_tlw"
"024","HKK","47.1.9",2000,0,"A","Q_tlw"
"024","HKK","47.1.9",2001,0,"A","Q_tlw"
"024","HKK","47.1.9",2002,0,"A","Q_tlw"
"024","HKK","47.1.9",2003,0,"A","Q_tlw"
"024","HKK","47.1.9",2004,1799,"A","Q_tlw"
"024","HKK","47.1.9",2005,1600,"I","Q_tlw"
"024","HKK","47.1.9",2006,1800,"A","Q_tlw"
"024","HKK","47.1.9",2007,5876,"A","Q_tlw"
"024","HKK","47.1.9",2008,2565,"A","Q_tlw"
"024","HKK","47.1.9",2009,2146,"A","Q_tlw"
"024","HKK","47.1.9",2010,3800,"I","Q_tlw"
"024","HKK","47.1.9",2011,5400,"I","Q_tlw"
"024","HKK","47.1.9",2012,7000,"I","Q_tlw"
"024","HKK","47.1.9",2013,8600,"I","Q_tlw"
"024","HKK","47.1.9",2014,10145,"A","Q_tlw"
"024","HKK","47.1.9",2015,3874,"A","Q_tlw"
"024","HKK","47.1.9",2016,4066,"A","Q_tlw"
"024","HKK","47.1.9",2017,10862,"A","Q_tlw"
"024","HKK","47.1.9",2018,6819,"A","Q_tlw"
"024","HKK","47.1.9",2019,11388,"A","Q_tlw"
"024","HKK","47.1.9",2020,14860,"A","Q_tlw"
"024","HKK","47.1.9",2021,21157,"A","Q_tlw"
"024","HKK","47.1.9",2022,13996,"A","Q_tlw"
"024","HKK","47.1.9",2023,15198,"A","Q_tlw"
"024","CAX","47.1.1",1975,120,"A","Q_tlw"
"024","CAX","47.1.1",1976,287,"A","Q_tlw"
"024","CAX","47.1.1",1977,163,"A","Q_tlw"
"024","CAX","47.1.1",1978,405,"A","Q_tlw"
"024","CAX","47.1.1",1979,187,"A","Q_tlw"
"024","CAX","47.1.1",1980,8,"A","Q_tlw"
"024","CAX","47.1.1",1981,7,"A","Q_tlw"
"024","CAX","47.1.1",1982,14,"A","Q_tlw"
"024","CAX","47.1.1",1983,14,"A","Q_tlw"
"024","CAX","47.1.1",1984,19,"A","Q_tlw"
"024","CAX","47.1.1",1985,35,"A","Q_tlw"
"024","CAX","47.1.1",1986,18,"A","Q_tlw"
"024","CAX","47.1.1",1987,4,"A","Q_tlw"
"024","CAX","47.1.1",1988,0,"A","Q_tlw"
"024","CAX","47.1.1",1989,0,"A","Q_tlw"
"024","CAX","47.1.1",1990,212,"A","Q_tlw"
"024","CAX","47.1.1",1991,2,"A","Q_tlw"
"024","CAX","47.1.1",1992,0,"N","Q_tlw"
"024","CAX","47.1.1",1993,35,"A","Q_tlw"
"024","CAX","47.1.1",1994,17,"A","Q_tlw"
"024","CAX","47.1.1",1995,8,"A","Q_tlw"
"024","CAX","47.1.1",1996,1,"A","Q_tlw"
"024","CAX","47.1.1",1997,43,"A","Q_tlw"
"024","CAX","47.1.1",1998,90,"A","Q_tlw"
"024","CAX","47.1.1",1999,50,"A","Q_tlw"
"024","CAX","47.1.1",2000,407,"A","Q_tlw"
"024","CAX","47.1.1",2001,1316,"A","Q_tlw"
"024","CAX","47.1.1",2002,2000,"A","Q_tlw"
"024","CAX","47.1.1",2003,1778,"A","Q_tlw"
"024","CAX","47.1.2",1975,49,"A","Q_tlw"
"024","CAX","47.1.2",1976,100,"A","Q_tlw"
"024","CAX","47.1.2",1977,64,"A","Q_tlw"
"024","CAX","47.1.2",1978,143,"A","Q_tlw"
"024","CAX","47.1.2",1979,71,"A","Q_tlw"
"024","CAX","47.1.2",1980,24,"A","Q_tlw"
"024","CAX","47.1.2",1981,31,"A","Q_tlw"
"024","CAX","47.1.2",1982,165,"A","Q_tlw"
"024","CAX","47.1.2",1983,165,"A","Q_tlw"
"024","CAX","47.1.2",1984,13,"A","Q_tlw"
"024","CAX","47.1.2",1985,0,"A","Q_tlw"
"024","CAX","47.1.2",1986,3,"A","Q_tlw"
"024","CAX","47.1.2",1987,2,"A","Q_tlw"
"024","CAX","47.1.2",1988,20,"A","Q_tlw"
"024","CAX","47.1.2",1989,2,"A","Q_tlw"
"024","CAX","47.1.2",1990,0,"A","Q_tlw"
"024","CAX","47.1.2",1991,0,"A","Q_tlw"
"024","CAX","47.1.2",1992,0,"A","Q_tlw"
"024","CAX","47.1.2",1993,0,"A","Q_tlw"
"024","CAX","47.1.2",1994,0,"A","Q_tlw"
"024","CAX","47.1.2",1995,0,"A","Q_tlw"
"024","CAX","47.1.2",1996,0,"A","Q_tlw"
"024","CAX","47.1.2",1997,0,"A","Q_tlw"
"024","CAX","47.1.2",1998,0,"A","Q_tlw"
"024","CAX","47.1.2",1999,19,"A","Q_tlw"
"024","CAX","47.1.2",2000,0,"A","Q_tlw"
"024","CAX","47.1.2",2001,1108,"A","Q_tlw"
"024","CAX","47.1.2",2002,1028,"A","Q_tlw"
"024","CAX","47.1.2",2003,703,"A","Q_tlw"
"024","CAX","47.1.3",1975,0,"A","Q_tlw"
"024","CAX","47.1.3",1976,0,"A","Q_tlw"
"024","CAX","47.1.3",1977,0,"A","Q_tlw"
"024","CAX","47.1.3",1978,0,"A","Q_tlw"
"024","CAX","47.1.3",1979,0,"A","Q_tlw"
"024","CAX","47.1.3",1980,0,"A","Q_tlw"
"024","CAX","47.1.3",1981,0,"A","Q_tlw"
"024","CAX","47.1.3",1982,0,"A","Q_tlw"
"024","CAX","47.1.3",1983,0,"A","Q_tlw"
"024","CAX","47.1.3",1984,13,"A","Q_tlw"
"024","CAX","47.1.3",1985,0,"A","Q_tlw"
"024","CAX","47.1.3",1986,0,"A","Q_tlw"
"024","CAX","47.1.3",1987,0,"A","Q_tlw"
"024","CAX","47.1.3",1988,0,"A","Q_tlw"
"024","CAX","47.1.3",1989,0,"A","Q_tlw"
"024","CAX","47.1.3",1990,0,"A","Q_tlw"
"024","CAX","47.1.3",1991,0,"A","Q_tlw"
"024","CAX","47.1.3",1992,0,"A","Q_tlw"
"024","CAX","47.1.3",1993,0,"A","Q_tlw"
"024","CAX","47.1.3",1994,0,"A","Q_tlw"
"024","CAX","47.1.3",1995,0,"A","Q_tlw"
"024","CAX","47.1.3",1996,0,"A","Q_tlw"
"024","CAX","47.1.3",1997,0,"A","Q_tlw"
"024","CAX","47.1.3",1998,0,"A","Q_tlw"
"024","CAX","47.1.3",1999,0,"A","Q_tlw"
"024","CAX","47.1.3",2000,0,"A","Q_tlw"
"024","CAX","47.1.3",2001,0,"A","Q_tlw"
"024","CAX","47.1.3",2002,588,"A","Q_tlw"
"024","CAX","47.1.3",2003,695,"A","Q_tlw"
"024","CAX","47.1.9",1975,0,"A","Q_tlw"
"024","CAX","47.1.9",1976,0,"A","Q_tlw"
"024","CAX","47.1.9",1977,0,"A","Q_tlw"
"024","CAX","47.1.9",1978,0,"A","Q_tlw"
"024","CAX","47.1.9",1979,0,"A","Q_tlw"
"024","CAX","47.1.9",1980,0,"A","Q_tlw"
"024","CAX","47.1.9",1981,0,"A","Q_tlw"
"024","CAX","47.1.9",1982,0,"A","Q_tlw"
"024","CAX","47.1.9",1983,0,"A","Q_tlw"
"024","CAX","47.1.9",1984,0,"A","Q_tlw"
"024","CAX","47.1.9",1985,0,"A","Q_tlw"
"024","CAX","47.1.9",1986,0,"A","Q_tlw"
"024","CAX","47.1.9",1987,0,"A","Q_tlw"
"024","CAX","47.1.9",1988,0,"A","Q_tlw"
"024","CAX","47.1.9",1989,0,"A","Q_tlw"
"024","CAX","47.1.9",1990,0,"A","Q_tlw"
"024","CAX","47.1.9",1991,0,"A","Q_tlw"
"024","CAX","47.1.9",1992,0,"A","Q_tlw"
"024","CAX","47.1.9",1993,0,"A","Q_tlw"
"024","CAX","47.1.9",1994,0,"A","Q_tlw"
"024","CAX","47.1.9",1995,0,"A","Q_tlw"
"024","CAX","47.1.9",1996,0,"A","Q_tlw"
"024","CAX","47.1.9",1997,0,"A","Q_tlw"
"024","CAX","47.1.9",1998,0,"A","Q_tlw"
"024","CAX","47.1.9",1999,0,"A","Q_tlw"
"024","CAX","47.1.9",2000,0,"A","Q_tlw"
"024","CAX","47.1.9",2001,0,"A","Q_tlw"
"024","CAX","47.1.9",2002,0,"A","Q_tlw"
"024","CAX","47.1.9",2003,0,"A","Q_tlw"
"024","CAX","47.1.9",2004,3621,"A","Q_tlw"
"024","CAX","47.1.9",2005,3200,"I","Q_tlw"
"024","CAX","47.1.9",2006,3483,"A","Q_tlw"
"024","CAX","47.1.9",2007,5404,"A","Q_tlw"
"024","CAX","47.1.9",2008,13901,"A","Q_tlw"
"024","CAX","47.1.9",2009,11166,"A","Q_tlw"
"024","CAX","47.1.9",2010,10000,"I","Q_tlw"
"024","CAX","47.1.9",2011,9000,"I","Q_tlw"
"024","CAX","47.1.9",2012,8000,"I","Q_tlw"
"024","CAX","47.1.9",2013,7000,"I","Q_tlw"
"024","CAX","47.1.9",2014,5993,"A","Q_tlw"
"024","CAX","47.1.9",2015,4956,"A","Q_tlw"
"024","CAX","47.1.9",2016,8907,"A","Q_tlw"
"024","CAX","47.1.9",2017,7615,"A","Q_tlw"
"024","CAX","47.1.9",2018,590,"A","Q_tlw"
"024","CAX","47.1.9",2019,1588,"A","Q_tlw"
"024","CAX","47.1.9",2020,536,"A","Q_tlw"
"024","CAX","47.1.9",2021,0,"A","Q_tlw"
"024","CAX","47.1.9",2022,341,"A","Q_tlw"
"024","CAX","47.1.9",2023,593,"A","Q_tlw"
"024","GOA","47.1.1",1975,0,"A","Q_tlw"
"024","GOA","47.1.1",1976,0,"A","Q_tlw"
"024","GOA","47.1.1",1977,0,"A","Q_tlw"
"024","GOA","47.1.1",1978,0,"A","Q_tlw"
"024","GOA","47.1.1",1979,0,"A","Q_tlw"
"024","GOA","47.1.1",1980,0,"A","Q_tlw"
"024","GOA","47.1.1",1981,0,"A","Q_tlw"
"024","GOA","47.1.1",1982,0,"A","Q_tlw"
"024","GOA","47.1.1",1983,0,"A","Q_tlw"
"024","GOA","47.1.1",1984,0,"A","Q_tlw"
"024","GOA","47.1.1",1985,0,"A","Q_tlw"
"024","GOA","47.1.1",1986,0,"A","Q_tlw"
